"LOCATION"	"Country"	"VARIABLE"	"Variable"	"FREQUENCY"	"Frequency"	"TIME"	"Time"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	7.9846378592861		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	7.9749300694298		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	7.91795658319206		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	7.36111754250713		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	6.77923951094952		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	6.33646278579914		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	5.77868940618591		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	5.28793204764473		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	5.11483745204347		
"OTO"	"OECD - Total"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	4.98753452570059		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	3.70050681321563		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	4.09012330905086		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	5.61022810507808		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	6.63730830315341		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	5.58348995839877		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	4.81904325476429		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	2.37408056631387		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	2.17693866943596		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	2.41985289810665		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	2.06325179040523		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	1.39372030764273		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	1.33891134456434		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	0.665108598457413		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	0.595337154825797		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	0.815389719499599		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	0.908414068872015		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	1.00251921945646		
"NMEC"	"Non-OECD Economies"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"	"2010"	"2010"	0.900405122523684		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.32918508361865		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.4168738839047		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.51420656256399		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.57755442572217		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2007"	"2007"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.63499748894474		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2008"	"2008"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.72784235666357		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2009"	"2009"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.81229479890675		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2010"	"2010"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.90361673452798		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2011"	"2011"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.02994930011338		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2012"	"2012"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.13963759309495		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2013"	"2013"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.27238735650567		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2014"	"2014"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.41620826794598		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2015"	"2015"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.63438907930351		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2016"	"2016"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.86461184586501		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2017"	"2017"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.9633370651112		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2018"	"2018"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.07538018851922		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2019"	"2019"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.21754686102501		
"BRA"	"Brazil"	"CPI"	"Consumer price index"	"A"	"Annual"	"2020"	"2020"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.35587413229438		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			0.652851659276701		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			1.70240347867054		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			1.52151006441941		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			1.17456983531499		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			0.055157680623684		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			-1.75697662635938		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			-1.50382971188753		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			-3.43080669726054		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			-2.94714306112579		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			-3.03106485782065		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			-3.02386457178314		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			-4.24559587320767		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			-3.14449187909121		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			-1.30787655570547		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			-0.47425658778011		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			-1.16937239106103		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"			-1.82585742870193		
"BRA"	"Brazil"	"CBGDPR"	"Current account balance as a percentage of GDP"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"			-1.79815123552313		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.35846958047402		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.46502538617871		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.57063897109486		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.67707164272202		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2007"	"2007"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.78723256154495		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2008"	"2008"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	1.94551161651736		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2009"	"2009"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.08621899788959		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2010"	"2010"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.26162062614266		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2011"	"2011"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.44712426303882		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2012"	"2012"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.64310109038006		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2013"	"2013"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	2.84227077216564		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2014"	"2014"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.06526299941523		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2015"	"2015"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.29742582599242		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2016"	"2016"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.56502689472096		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2017"	"2017"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.69764358132516		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2018"	"2018"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.81830767095109		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2019"	"2019"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	3.98758772266898		
"BRA"	"Brazil"	"PGDP"	"Gross domestic product, market prices, deflator"	"A"	"Annual"	"2020"	"2020"	"IDX"	"Index"	"0"	"Units"	"2000"	"2000"	4.16888487013017		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			10.8098558528561		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			10.1184593865992		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			10.5135430816031		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			9.62460476784423		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			9.32829199659129		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			8.34058275908123		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			9.42706292034222		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			8.68628099220973		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			7.94549906407751		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			7.35287352157147		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			7.13487831125604		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			6.82605971499583		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			8.52669258759632		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			11.5142058649786		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			12.7447901598123		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			12.3233661959736		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"			11.5449850194554		
"BRA"	"Brazil"	"UNR"	"Unemployment rate"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"			10.2536122475815		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.503255562957999		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.523072158269132		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.642379732378021		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.728400710429795		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2007"	"2007"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.79757647625897		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2008"	"2008"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.855287502082591		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2009"	"2009"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.86584153841071		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2010"	"2010"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.00041098958724		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2011"	"2011"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	1.05094693128425		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2012"	"2012"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.971619272082114		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2013"	"2013"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.929391685253135		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2014"	"2014"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.923407461420819		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2015"	"2015"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.758486240091844		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2016"	"2016"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.794528246500596		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2017"	"2017"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.862539409881141		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2018"	"2018"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.77369058033359		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2019"	"2019"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.806913310590784		
"BRA"	"Brazil"	"EXCHER"	"Real effective exchange rate, constant trade weights"	"A"	"Annual"	"2020"	"2020"	"IDX"	"Index"	"0"	"Units"	"2010"	"2010"	0.814655328362875		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2003"	"2003"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.741013668021818		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2004"	"2004"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.74882943063607		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2005"	"2005"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.771688002716232		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2006"	"2006"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.797863806320684		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2007"	"2007"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.83303203045647		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2008"	"2008"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.905641339320009		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2009"	"2009"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.908838676470588		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2010"	"2010"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.921660661764706		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2011"	"2011"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.952447058823529		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2012"	"2012"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	0.981082573529412		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2013"	"2013"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2014"	"2014"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.04395		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2015"	"2015"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.08935		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2016"	"2016"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.1306		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2017"	"2017"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.15527500000716		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2018"	"2018"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.18368114036944		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2019"	"2019"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.21936097167457		
"CHL"	"Chile"	"CPI"	"Consumer price index"	"A"	"Annual"	"2020"	"2020"	"IDX"	"Index"	"0"	"Units"	"2013"	"2013"	1.25632983120003		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			6.04916666666667		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			6.19083333333333		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			6.0875		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			6.95471780129167		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			5.66529527533333		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			6.25287411491667		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			5.969644616		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			5.42557054158333		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			5.30873714616667		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			4.736615267		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			4.48022146433333		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			4.4052768245		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			4.24495834508333		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			4.54646659008333		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2019"	"2019"	"PC"	"Percentage"	"0"	"Units"			5.355		
"CHL"	"Chile"	"IRL"	"Long-term interest rate on government bonds"	"A"	"Annual"	"2020"	"2020"	"PC"	"Percentage"	"0"	"Units"			5.58		
